user_id,age,sex,user_lv_cd,user_reg_tm
204402,36-45ÀÍ,2,3,2016-03-06
204403,26-35ÀÍ,2,3,2016-03-06
204404,36-45ÀÍ,2,5,2013-05-05
204405,26-35ÀÍ,2,4,2016-03-06
204406,26-35ÀÍ,2,3,2016-03-06
204407,16-25ÀÍ,2,4,2016-03-06
204408,26-35ÀÍ,2,4,2016-03-06
204409,36-45ÀÍ,0,2,2016-03-06
204410,16-25ÀÍ,2,2,2016-03-06
204411,36-45ÀÍ,2,3,2013-05-05
204412,36-45ÀÍ,2,4,2013-05-05
204413,36-45ÀÍ,2,2,2016-03-06
204414,36-45ÀÍ,2,3,2016-03-06
204415,36-45ÀÍ,0,5,2016-03-06
204416,36-45ÀÍ,2,5,2013-05-05
204417,36-45ÀÍ,2,3,2016-03-06
204418,26-35ÀÍ,1,3,2013-05-05
204419,26-35ÀÍ,0,4,2010-08-24
204420,26-35ÀÍ,2,4,2016-03-06
204421,26-35ÀÍ,0,5,2010-08-24
204422,26-35ÀÍ,0,3,2016-03-06
204423,26-35ÀÍ,2,3,2016-03-06
204424,26-35ÀÍ,0,4,2013-05-05
204425,36-45ÀÍ,0,3,2016-03-06
204426,36-45ÀÍ,2,4,2013-05-05
204427,36-45ÀÍ,2,4,2016-03-06
204428,26-35ÀÍ,2,3,2016-03-06
204429,16-25ÀÍ,2,3,2013-05-05
204430,46-55ÀÍ,2,2,2016-03-06
204431,36-45ÀÍ,2,2,2016-03-06
204432,16-25ÀÍ,0,5,2016-03-06
204433,16-25ÀÍ,2,3,2016-03-06
204434,-1,2,1,2016-03-06
204435,36-45ÀÍ,2,3,2016-03-06
204436,36-45ÀÍ,2,3,2016-03-06
204437,-1,2,1,2016-03-06
204438,36-45ÀÍ,2,2,2016-03-06
204439,-1,2,1,2016-03-06
204440,36-45ÀÍ,1,4,2013-05-05
204441,26-35ÀÍ,2,2,2016-03-06
204442,36-45ÀÍ,2,3,2016-03-06
204443,36-45ÀÍ,1,2,2016-03-06
204444,-1,2,1,2016-03-06
204445,46-55ÀÍ,2,2,2016-03-06
204446,-1,2,2,2016-03-06
204447,-1,2,1,2016-03-06
204448,-1,2,2,2016-03-06
204449,36-45ÀÍ,2,3,2016-03-06
204450,26-35ÀÍ,0,2,2016-03-06
204451,26-35ÀÍ,0,3,2010-08-24
204452,26-35ÀÍ,2,2,2016-03-06
204453,16-25ÀÍ,2,2,2016-03-06
204454,26-35ÀÍ,2,5,2013-05-06
204455,36-45ÀÍ,2,3,2016-03-06
204456,36-45ÀÍ,2,3,2016-03-06
204457,-1,2,1,2016-03-06
204458,26-35ÀÍ,2,2,2016-03-07
204459,36-45ÀÍ,2,2,2016-03-06
204460,36-45ÀÍ,2,2,2016-03-07
204461,26-35ÀÍ,0,5,2007-02-09
204462,46-55ÀÍ,2,2,2016-03-07
204463,36-45ÀÍ,2,3,2013-05-06
204464,36-45ÀÍ,0,4,2010-08-24
204465,36-45ÀÍ,0,3,2016-03-07
204466,36-45ÀÍ,0,3,2016-03-07
204467,36-45ÀÍ,2,2,2016-03-07
204468,-1,2,1,2016-03-07
204469,26-35ÀÍ,2,5,2013-05-06
204470,26-35ÀÍ,2,3,2016-03-07
204471,26-35ÀÍ,2,4,2013-05-06
204472,16-25ÀÍ,2,3,2016-03-07
204473,-1,2,1,2016-03-07
204474,56ÀÍ“‘…œ,2,4,2016-03-07
204475,36-45ÀÍ,0,3,2016-03-07
204476,36-45ÀÍ,2,4,2016-03-07
204477,36-45ÀÍ,2,5,2016-03-07
204478,26-35ÀÍ,0,5,2013-05-06
204479,-1,2,2,2016-03-07
204480,26-35ÀÍ,0,4,2010-08-24
204481,-1,0,1,2016-03-07
204482,36-45ÀÍ,2,5,2016-03-07
204483,36-45ÀÍ,2,4,2016-03-07
204484,16-25ÀÍ,2,3,2016-03-07
204485,-1,2,5,2013-05-06
204486,16-25ÀÍ,2,2,2016-03-07
204487,26-35ÀÍ,2,4,2016-03-07
204488,26-35ÀÍ,1,5,2008-11-12
204489,-1,2,1,2016-03-07
204490,26-35ÀÍ,0,3,2013-05-06
204491,36-45ÀÍ,2,3,2016-03-07
204492,16-25ÀÍ,2,3,2016-03-07
204493,36-45ÀÍ,2,3,2016-03-07
204494,16-25ÀÍ,2,2,2016-03-07
204495,36-45ÀÍ,2,2,2016-03-07
204496,26-35ÀÍ,2,4,2016-03-07
204497,36-45ÀÍ,0,4,2013-05-06
204498,26-35ÀÍ,0,3,2016-03-07
204499,26-35ÀÍ,0,2,2016-03-07
204500,16-25ÀÍ,2,3,2016-03-07
204501,16-25ÀÍ,2,2,2016-03-07
204502,16-25ÀÍ,2,3,2016-03-07
204503,-1,2,5,2016-03-07
204504,26-35ÀÍ,2,3,2016-03-07
204505,26-35ÀÍ,1,4,2013-05-06
204506,36-45ÀÍ,0,5,2010-08-24
204507,26-35ÀÍ,2,5,2013-05-06
204508,-1,2,3,2016-03-07
204509,-1,2,1,2016-03-08
204510,36-45ÀÍ,2,3,2016-03-07
204511,36-45ÀÍ,2,3,2016-03-07
204512,26-35ÀÍ,2,5,2013-05-06
204513,26-35ÀÍ,2,3,2013-05-06
204514,-1,2,1,2016-03-07
204515,36-45ÀÍ,2,3,2016-03-07
204516,36-45ÀÍ,1,3,2016-03-07
204517,36-45ÀÍ,2,4,2013-05-06
204518,26-35ÀÍ,2,4,2013-05-06
204519,26-35ÀÍ,0,5,2010-08-24
204520,26-35ÀÍ,0,5,2010-08-24
204521,26-35ÀÍ,1,3,2010-08-24
204522,26-35ÀÍ,2,3,2016-03-07
204523,26-35ÀÍ,1,5,2013-05-06
204524,36-45ÀÍ,2,3,2016-03-07
204525,16-25ÀÍ,0,3,2010-08-24
204526,16-25ÀÍ,1,3,2016-03-07
204527,36-45ÀÍ,0,2,2016-03-07
204528,26-35ÀÍ,2,4,2016-03-07
204529,36-45ÀÍ,2,2,2016-03-07
204530,-1,2,3,2016-03-07
204531,36-45ÀÍ,0,3,2016-03-07
204532,36-45ÀÍ,0,5,2016-03-07
204533,26-35ÀÍ,2,4,2013-05-06
204534,46-55ÀÍ,2,2,2016-03-07
204535,36-45ÀÍ,0,5,2013-05-06
204536,36-45ÀÍ,2,3,2016-03-07
204537,46-55ÀÍ,2,2,2016-03-07
204538,16-25ÀÍ,1,2,2016-03-07
204539,36-45ÀÍ,2,3,2016-03-07
204540,56ÀÍ“‘…œ,2,2,2013-05-06
204541,36-45ÀÍ,2,2,2016-03-07
204542,26-35ÀÍ,1,2,2016-03-07
204543,36-45ÀÍ,2,3,2016-03-07
204544,26-35ÀÍ,0,5,2010-08-24
204545,36-45ÀÍ,2,2,2016-03-07
204546,16-25ÀÍ,2,2,2016-03-07
204547,36-45ÀÍ,2,4,2016-03-07
204548,16-25ÀÍ,2,3,2016-03-07
204549,26-35ÀÍ,0,4,2016-03-07
204550,36-45ÀÍ,2,4,2016-03-07
204551,36-45ÀÍ,0,3,2016-03-07
204552,36-45ÀÍ,2,3,2016-03-07
204553,16-25ÀÍ,2,2,2016-03-07
204554,36-45ÀÍ,2,2,2016-03-07
204555,36-45ÀÍ,2,2,2016-03-07
204556,36-45ÀÍ,1,5,2008-11-13
204557,36-45ÀÍ,2,3,2016-03-07
204558,36-45ÀÍ,0,2,2016-03-07
204559,36-45ÀÍ,0,4,2016-03-07
204560,36-45ÀÍ,2,3,2016-03-07
204561,16-25ÀÍ,1,2,2016-03-07
204562,26-35ÀÍ,2,5,2013-05-06
204563,36-45ÀÍ,2,3,2016-03-07
204564,26-35ÀÍ,2,2,2016-03-07
204565,26-35ÀÍ,0,3,2016-03-07
204566,-1,2,3,2016-03-07
204567,36-45ÀÍ,2,3,2016-03-07
204568,16-25ÀÍ,2,3,2016-03-07
204569,36-45ÀÍ,2,3,2016-03-07
204570,-1,2,3,2016-03-07
204571,36-45ÀÍ,2,2,2016-03-07
204572,36-45ÀÍ,2,2,2016-03-07
204573,26-35ÀÍ,0,3,2016-03-07
204574,36-45ÀÍ,2,4,2016-03-07
204575,16-25ÀÍ,2,3,2016-03-07
204576,-1,2,1,2016-03-07
204577,-1,2,3,2016-03-08
204578,26-35ÀÍ,0,5,2010-08-24
204579,26-35ÀÍ,2,3,2016-03-07
204580,26-35ÀÍ,2,3,2016-03-07
204581,26-35ÀÍ,2,3,2016-03-07
204582,36-45ÀÍ,2,2,2016-03-07
204583,36-45ÀÍ,2,1,2016-03-07
204584,36-45ÀÍ,2,4,2016-03-07
204585,26-35ÀÍ,2,3,2010-08-24
204586,16-25ÀÍ,2,3,2016-03-07
204587,-1,2,1,2016-03-07
204588,36-45ÀÍ,2,4,2016-03-07
204589,-1,2,1,2016-03-07
204590,16-25ÀÍ,2,3,2016-03-07
204591,-1,2,1,2016-03-07
204592,26-35ÀÍ,0,5,2008-11-13
204593,46-55ÀÍ,2,2,2016-03-07
204594,36-45ÀÍ,2,3,2016-03-07
204595,36-45ÀÍ,2,4,2016-03-07
204596,46-55ÀÍ,0,2,2016-03-07
204597,36-45ÀÍ,2,5,2013-05-06
204598,16-25ÀÍ,2,3,2016-03-07
204599,36-45ÀÍ,2,2,2016-03-07
204600,-1,2,3,2016-03-07
204601,36-45ÀÍ,2,3,2016-03-07
204602,26-35ÀÍ,2,3,2016-03-07
204603,-1,2,1,2016-03-07
204604,26-35ÀÍ,2,4,2013-05-06
204605,26-35ÀÍ,0,5,2016-03-07
204606,26-35ÀÍ,2,5,2013-05-06
204607,16-25ÀÍ,1,3,2016-03-07
204608,26-35ÀÍ,2,4,2016-03-07
204609,-1,2,2,2016-03-07
204610,36-45ÀÍ,2,3,2013-05-06
204611,36-45ÀÍ,2,3,2016-03-07
204612,36-45ÀÍ,2,4,2016-03-07
204613,36-45ÀÍ,2,2,2016-03-08
204614,16-25ÀÍ,2,3,2013-05-06
204615,-1,2,1,2016-03-07
204616,26-35ÀÍ,2,4,2013-05-06
204617,36-45ÀÍ,2,3,2016-03-08
204618,26-35ÀÍ,2,3,2016-03-08
204619,16-25ÀÍ,0,5,2013-05-06
204620,26-35ÀÍ,2,3,2016-03-08
204621,26-35ÀÍ,2,3,2013-05-06
204622,36-45ÀÍ,0,5,2013-05-06
204623,36-45ÀÍ,2,2,2016-03-08
204624,36-45ÀÍ,0,4,2007-02-09
204625,-1,2,4,2016-03-08
204626,26-35ÀÍ,2,4,2013-05-06
204627,26-35ÀÍ,2,5,2013-05-06
204628,36-45ÀÍ,2,4,2016-03-08
204629,26-35ÀÍ,2,2,2016-03-08
204630,26-35ÀÍ,0,5,2013-05-06
204631,26-35ÀÍ,0,5,2013-05-06
204632,-1,2,1,2016-03-08
204633,26-35ÀÍ,0,2,2016-03-08
204634,26-35ÀÍ,1,5,2010-08-24
204635,36-45ÀÍ,2,2,2016-03-08
204636,26-35ÀÍ,0,5,2013-05-06
204637,26-35ÀÍ,0,3,2013-05-06
204638,26-35ÀÍ,2,3,2013-05-06
204639,-1,2,1,2016-03-08
204640,36-45ÀÍ,2,3,2016-03-08
204641,26-35ÀÍ,1,5,2010-08-24
204642,16-25ÀÍ,1,3,2016-03-08
204643,26-35ÀÍ,0,5,2008-11-13
204644,16-25ÀÍ,2,3,2016-03-08
204645,26-35ÀÍ,2,5,2013-05-06
204646,36-45ÀÍ,2,3,2016-03-08
204647,26-35ÀÍ,2,2,2016-03-08
204648,36-45ÀÍ,2,3,2016-03-08
204649,-1,2,1,2016-03-08
204650,-1,2,1,2016-03-08
204651,46-55ÀÍ,1,2,2016-03-08
204652,36-45ÀÍ,2,4,2016-03-08
204653,26-35ÀÍ,0,5,2016-03-08
204654,36-45ÀÍ,2,2,2016-03-08
204655,-1,2,1,2016-03-08
204656,36-45ÀÍ,2,2,2016-03-08
204657,-1,2,2,2016-03-08
204658,-1,2,1,2016-03-08
204659,26-35ÀÍ,0,4,2013-05-07
204660,26-35ÀÍ,2,4,2013-05-07
204661,36-45ÀÍ,2,2,2016-03-08
204662,26-35ÀÍ,0,5,2010-08-24
204663,26-35ÀÍ,2,3,2016-03-08
204664,36-45ÀÍ,2,2,2016-03-08
204665,36-45ÀÍ,0,3,2016-03-08
204666,26-35ÀÍ,0,5,2013-05-07
204667,16-25ÀÍ,2,2,2016-03-08
204668,26-35ÀÍ,2,2,2016-03-08
204669,36-45ÀÍ,2,3,2016-03-08
204670,26-35ÀÍ,2,4,2016-03-08
204671,36-45ÀÍ,2,4,2016-03-08
204672,46-55ÀÍ,2,2,2016-03-08
204673,36-45ÀÍ,0,4,2016-03-08
204674,36-45ÀÍ,2,3,2016-03-08
204675,-1,2,2,2016-03-08
204676,26-35ÀÍ,1,3,2016-03-08
204677,26-35ÀÍ,2,3,2016-03-08
204678,16-25ÀÍ,2,4,2013-05-07
204679,26-35ÀÍ,2,4,2013-05-07
204680,36-45ÀÍ,2,2,2016-03-08
204681,-1,2,3,2016-03-08
204682,36-45ÀÍ,1,5,2008-11-13
204683,26-35ÀÍ,0,5,2010-08-24
204684,26-35ÀÍ,2,3,2013-05-07
204685,36-45ÀÍ,2,4,2016-03-08
204686,46-55ÀÍ,2,4,2013-05-07
204687,36-45ÀÍ,2,2,2016-03-08
204688,26-35ÀÍ,0,5,2013-05-07
204689,36-45ÀÍ,2,2,2016-03-08
204690,36-45ÀÍ,2,3,2016-03-08
204691,26-35ÀÍ,2,2,2016-03-08
204692,26-35ÀÍ,0,5,2013-05-07
204693,26-35ÀÍ,2,2,2016-03-08
204694,36-45ÀÍ,2,2,2016-03-08
204695,56ÀÍ“‘…œ,0,5,2016-03-08
204696,26-35ÀÍ,2,4,2016-03-08
204697,36-45ÀÍ,2,3,2016-03-08
204698,26-35ÀÍ,2,2,2016-03-08
204699,36-45ÀÍ,2,3,2016-03-08
204700,36-45ÀÍ,2,3,2016-03-08
204701,46-55ÀÍ,2,2,2016-03-08
204702,36-45ÀÍ,1,4,2013-05-07
204703,-1,2,1,2016-03-08
204704,36-45ÀÍ,2,2,2016-03-08
204705,-1,2,2,2016-03-08
204706,36-45ÀÍ,0,2,2016-03-08
204707,26-35ÀÍ,2,2,2016-03-08
204708,36-45ÀÍ,0,4,2008-11-13
204709,36-45ÀÍ,2,3,2016-03-08
204710,-1,0,5,2016-03-08
204711,26-35ÀÍ,0,3,2016-03-08
204712,36-45ÀÍ,2,3,2016-03-08
204713,36-45ÀÍ,2,4,2016-03-08
204714,16-25ÀÍ,2,3,2016-03-08
204715,36-45ÀÍ,2,3,2016-03-08
204716,36-45ÀÍ,2,3,2013-05-07
204717,36-45ÀÍ,2,3,2016-03-08
204718,26-35ÀÍ,0,4,2008-11-13
204719,36-45ÀÍ,2,2,2016-03-08
204720,-1,2,1,2016-03-08
204721,36-45ÀÍ,2,3,2016-03-08
204722,36-45ÀÍ,2,2,2016-03-08
204723,36-45ÀÍ,2,2,2016-03-08
204724,26-35ÀÍ,2,3,2016-03-08
204725,26-35ÀÍ,0,5,2008-11-13
204726,46-55ÀÍ,2,2,2016-03-08
204727,16-25ÀÍ,2,4,2016-03-08
204728,26-35ÀÍ,2,3,2016-03-08
204729,36-45ÀÍ,2,2,2016-03-08
204730,36-45ÀÍ,2,3,2016-03-08
204731,26-35ÀÍ,0,3,2010-08-25
204732,36-45ÀÍ,2,3,2016-03-08
204733,36-45ÀÍ,2,4,2016-03-08
204734,36-45ÀÍ,2,2,2016-03-08
204735,46-55ÀÍ,2,2,2016-03-08
204736,26-35ÀÍ,2,3,2016-03-08
204737,26-35ÀÍ,0,4,2016-03-08
204738,36-45ÀÍ,0,5,2010-08-25
204739,26-35ÀÍ,2,5,2016-03-08
204740,26-35ÀÍ,0,4,2016-03-08
204741,36-45ÀÍ,2,2,2016-03-08
204742,26-35ÀÍ,2,3,2013-05-07
204743,26-35ÀÍ,2,4,2013-05-07
204744,56ÀÍ“‘…œ,0,3,2016-03-08
204745,26-35ÀÍ,2,2,2016-03-08
204746,36-45ÀÍ,0,3,2016-03-08
204747,36-45ÀÍ,2,3,2016-03-08
204748,-1,2,1,2016-03-08
204749,36-45ÀÍ,2,3,2016-03-08
204750,36-45ÀÍ,2,3,2016-03-08
204751,26-35ÀÍ,2,4,2013-05-07
204752,36-45ÀÍ,2,4,2013-05-07
204753,26-35ÀÍ,2,2,2016-03-08
204754,36-45ÀÍ,0,3,2016-03-08
204755,36-45ÀÍ,0,3,2016-03-09
204756,46-55ÀÍ,2,2,2016-03-09
204757,26-35ÀÍ,2,5,2013-05-07
204758,26-35ÀÍ,0,5,2010-08-25
204759,-1,2,1,2016-03-09
204760,26-35ÀÍ,2,2,2016-03-09
204761,-1,2,1,2016-03-09
204762,26-35ÀÍ,0,5,2010-08-25
204763,26-35ÀÍ,2,3,2016-03-09
204764,46-55ÀÍ,2,2,2016-03-09
204765,16-25ÀÍ,2,5,2016-03-09
204766,-1,2,2,2016-03-09
204767,-1,2,1,2016-03-09
204768,36-45ÀÍ,2,2,2016-03-09
204769,16-25ÀÍ,1,5,2013-05-07
204770,36-45ÀÍ,0,3,2016-03-09
204771,36-45ÀÍ,2,2,2016-03-09
204772,26-35ÀÍ,2,2,2016-03-09
204773,36-45ÀÍ,2,3,2016-03-09
204774,26-35ÀÍ,0,5,2013-05-07
204775,-1,2,3,2016-03-09
204776,36-45ÀÍ,2,2,2016-03-09
204777,-1,2,1,2016-03-09
204778,36-45ÀÍ,2,2,2016-03-09
204779,26-35ÀÍ,2,3,2016-03-09
204780,-1,2,3,2016-03-09
204781,-1,2,1,2016-03-09
204782,36-45ÀÍ,0,3,2016-03-09
204783,-1,2,1,2016-03-09
204784,26-35ÀÍ,0,3,2016-03-09
204785,36-45ÀÍ,2,2,2016-03-09
204786,36-45ÀÍ,2,3,2016-03-09
204787,26-35ÀÍ,2,4,2013-05-07
204788,46-55ÀÍ,2,2,2016-03-09
204789,36-45ÀÍ,2,2,2016-03-09
204790,36-45ÀÍ,2,2,2016-03-09
204791,26-35ÀÍ,0,5,2010-08-25
204792,46-55ÀÍ,2,2,2016-03-09
204793,-1,2,4,2016-03-09
204794,36-45ÀÍ,2,2,2016-03-09
204795,36-45ÀÍ,2,3,2016-03-09
204796,26-35ÀÍ,2,4,2016-03-09
204797,-1,2,1,2016-03-09
204798,36-45ÀÍ,2,4,2016-03-09
204799,36-45ÀÍ,2,3,2016-03-09
204800,26-35ÀÍ,2,3,2016-03-09
204801,36-45ÀÍ,2,3,2016-03-09
204802,36-45ÀÍ,2,3,2016-03-09
204803,-1,2,1,2016-03-09
204804,26-35ÀÍ,2,2,2016-03-12
204805,56ÀÍ“‘…œ,2,1,2016-03-09
204806,26-35ÀÍ,1,4,2016-03-09
204807,36-45ÀÍ,2,4,2016-03-09
204808,36-45ÀÍ,2,4,2016-03-09
204809,26-35ÀÍ,2,2,2016-03-09
204810,36-45ÀÍ,2,3,2016-03-09
204811,-1,2,1,2016-03-09
204812,-1,0,1,2016-03-09
204813,36-45ÀÍ,2,3,2013-05-07
204814,16-25ÀÍ,2,3,2016-03-09
204815,26-35ÀÍ,2,4,2016-03-09
204816,26-35ÀÍ,0,5,2010-08-25
204817,36-45ÀÍ,2,3,2016-03-09
204818,26-35ÀÍ,2,3,2016-03-09
204819,26-35ÀÍ,2,2,2016-03-09
204820,46-55ÀÍ,2,5,2016-03-09
204821,36-45ÀÍ,2,3,2016-03-09
204822,26-35ÀÍ,2,2,2016-03-09
204823,36-45ÀÍ,2,3,2016-03-09
204824,36-45ÀÍ,2,3,2016-03-09
204825,26-35ÀÍ,2,3,2013-05-07
204826,26-35ÀÍ,0,3,2016-03-09
204827,-1,2,3,2016-03-09
204828,46-55ÀÍ,2,2,2016-03-09
204829,26-35ÀÍ,2,3,2016-03-09
204830,26-35ÀÍ,2,2,2016-03-09
204831,-1,2,2,2016-03-09
204832,16-25ÀÍ,2,4,2013-05-07
204833,36-45ÀÍ,2,3,2016-03-09
204834,26-35ÀÍ,2,3,2016-03-09
204835,46-55ÀÍ,2,5,2010-08-25
204836,26-35ÀÍ,2,5,2013-05-07
204837,-1,2,1,2016-03-09
204838,-1,2,1,2016-03-09
204839,36-45ÀÍ,2,3,2016-03-09
204840,26-35ÀÍ,2,2,2016-03-09
204841,36-45ÀÍ,2,3,2016-03-09
204842,36-45ÀÍ,2,2,2016-03-09
204843,26-35ÀÍ,0,2,2016-03-09
204844,36-45ÀÍ,2,2,2016-03-09
204845,16-25ÀÍ,2,4,2016-03-09
204846,46-55ÀÍ,2,5,2013-05-07
204847,36-45ÀÍ,2,2,2016-03-09
204848,46-55ÀÍ,2,2,2016-03-09
204849,46-55ÀÍ,2,2,2016-03-09
204850,-1,2,2,2016-03-09
204851,16-25ÀÍ,2,4,2016-03-09
204852,36-45ÀÍ,0,5,2013-05-07
204853,26-35ÀÍ,0,5,2010-08-25
204854,36-45ÀÍ,0,5,2013-05-07
204855,-1,0,1,2016-03-09
204856,36-45ÀÍ,0,3,2016-03-09
204857,-1,2,1,2016-03-09
204858,36-45ÀÍ,2,3,2016-03-09
204859,26-35ÀÍ,2,4,2016-03-09
204860,26-35ÀÍ,0,2,2016-03-09
204861,26-35ÀÍ,2,5,2016-03-09
204862,36-45ÀÍ,2,3,2016-03-09
204863,36-45ÀÍ,0,2,2016-03-09
204864,36-45ÀÍ,2,4,2016-03-09
204865,26-35ÀÍ,2,3,2016-03-09
204866,26-35ÀÍ,2,5,2013-05-07
204867,36-45ÀÍ,2,2,2016-03-09
204868,36-45ÀÍ,2,2,2016-03-09
204869,-1,2,1,2016-03-09
204870,36-45ÀÍ,2,3,2016-03-09
204871,36-45ÀÍ,2,3,2016-03-09
204872,-1,2,1,2016-03-09
204873,-1,2,1,2016-03-09
204874,36-45ÀÍ,2,1,2016-03-09
204875,-1,2,2,2016-03-09
204876,-1,2,1,2013-05-08
204877,36-45ÀÍ,2,5,2016-03-10
204878,36-45ÀÍ,2,4,2016-03-10
204879,-1,2,1,2016-03-10
204880,26-35ÀÍ,0,4,2010-08-25
204881,26-35ÀÍ,0,5,2013-05-08
204882,36-45ÀÍ,1,4,2016-03-10
204883,36-45ÀÍ,2,3,2016-03-10
204884,-1,2,3,2016-03-10
204885,36-45ÀÍ,0,4,2016-03-10
204886,36-45ÀÍ,2,2,2016-03-10
204887,36-45ÀÍ,0,2,2016-03-10
204888,-1,2,1,2016-03-10
204889,36-45ÀÍ,2,2,2016-03-10
204890,-1,2,1,2016-03-10
204891,26-35ÀÍ,0,4,2010-08-25
204892,26-35ÀÍ,2,4,2013-05-08
204893,36-45ÀÍ,2,5,2016-03-10
204894,26-35ÀÍ,2,3,2016-03-10
204895,26-35ÀÍ,2,4,2013-05-08
204896,26-35ÀÍ,2,3,2016-03-10
204897,16-25ÀÍ,2,3,2016-03-10
204898,26-35ÀÍ,2,4,2013-05-08
204899,16-25ÀÍ,2,3,2016-03-10
204900,26-35ÀÍ,2,2,2016-03-10
204901,-1,2,1,2016-03-10
204902,16-25ÀÍ,2,2,2016-03-10
204903,56ÀÍ“‘…œ,2,2,2016-03-10
204904,26-35ÀÍ,2,2,2016-03-10
204905,36-45ÀÍ,2,3,2016-03-10
204906,36-45ÀÍ,2,2,2016-03-10
204907,26-35ÀÍ,2,3,2016-03-10
204908,36-45ÀÍ,2,5,2010-08-25
204909,36-45ÀÍ,2,4,2016-03-10
204910,36-45ÀÍ,1,2,2016-03-10
204911,36-45ÀÍ,2,4,2016-03-10
204912,36-45ÀÍ,2,4,2013-05-08
204913,46-55ÀÍ,2,3,2016-03-10
204914,26-35ÀÍ,2,3,2016-03-10
204915,36-45ÀÍ,0,4,2016-03-10
204916,26-35ÀÍ,2,4,2016-03-10
204917,26-35ÀÍ,2,3,2016-03-10
204918,46-55ÀÍ,2,4,2016-03-10
204919,-1,2,2,2016-03-10
204920,26-35ÀÍ,0,5,2013-05-08
204921,26-35ÀÍ,2,4,2013-05-08
204922,36-45ÀÍ,2,3,2016-03-10
204923,-1,2,4,2016-03-10
204924,26-35ÀÍ,2,3,2016-03-10
204925,16-25ÀÍ,2,2,2016-03-10
204926,26-35ÀÍ,0,4,2010-08-25
204927,36-45ÀÍ,2,4,2013-05-08
204928,36-45ÀÍ,2,4,2016-03-10
204929,56ÀÍ“‘…œ,2,3,2016-03-10
204930,36-45ÀÍ,2,4,2016-03-10
204931,16-25ÀÍ,0,4,2016-03-10
204932,36-45ÀÍ,2,3,2016-03-10
204933,36-45ÀÍ,2,3,2016-03-10
204934,36-45ÀÍ,2,3,2016-03-10
204935,16-25ÀÍ,2,3,2016-03-10
204936,16-25ÀÍ,2,3,2016-03-10
204937,36-45ÀÍ,2,5,2016-03-10
204938,36-45ÀÍ,2,2,2016-03-10
204939,26-35ÀÍ,0,4,2013-05-08
204940,36-45ÀÍ,2,2,2016-03-10
204941,26-35ÀÍ,2,3,2013-05-08
204942,36-45ÀÍ,0,3,2010-08-25
204943,36-45ÀÍ,0,4,2008-11-13
204944,26-35ÀÍ,2,3,2016-03-10
204945,26-35ÀÍ,0,4,2013-05-08
204946,-1,2,2,2016-03-10
204947,-1,2,2,2016-03-10
204948,36-45ÀÍ,2,3,2016-03-10
204949,16-25ÀÍ,0,3,2010-08-25
204950,16-25ÀÍ,2,3,2016-03-10
204951,26-35ÀÍ,2,3,2016-03-12
204952,16-25ÀÍ,2,3,2016-03-10
204953,-1,0,1,2016-03-11
204954,26-35ÀÍ,2,3,2016-03-10
204955,26-35ÀÍ,1,3,2010-08-25
204956,36-45ÀÍ,2,2,2016-03-10
204957,36-45ÀÍ,2,3,2016-03-10
204958,56ÀÍ“‘…œ,0,5,2010-08-25
204959,46-55ÀÍ,0,4,2016-03-10
204960,-1,2,1,2016-03-10
204961,26-35ÀÍ,2,3,2016-03-10
204962,26-35ÀÍ,2,3,2016-03-10
204963,36-45ÀÍ,2,4,2016-03-10
204964,-1,2,2,2013-05-08
204965,26-35ÀÍ,2,3,2016-03-10
204966,36-45ÀÍ,2,2,2016-03-10
204967,-1,2,3,2016-03-10
204968,-1,2,1,2016-03-10
204969,-1,2,1,2016-03-10
204970,26-35ÀÍ,0,4,2010-08-25
204971,36-45ÀÍ,2,2,2016-03-10
204972,26-35ÀÍ,2,5,2013-05-08
204973,36-45ÀÍ,2,3,2016-03-10
204974,36-45ÀÍ,2,2,2016-03-10
204975,36-45ÀÍ,0,2,2016-03-10
204976,36-45ÀÍ,2,2,2016-03-10
204977,26-35ÀÍ,0,5,2010-08-25
204978,36-45ÀÍ,2,2,2016-03-10
204979,36-45ÀÍ,2,3,2013-05-08
204980,-1,2,3,2016-03-10
204981,26-35ÀÍ,0,4,2016-03-10
204982,26-35ÀÍ,2,5,2013-05-08
204983,-1,2,2,2016-03-10
204984,26-35ÀÍ,2,3,2016-03-10
204985,36-45ÀÍ,2,3,2016-03-10
204986,36-45ÀÍ,2,5,2016-03-10
204987,36-45ÀÍ,2,3,2016-03-10
204988,-1,2,3,2016-03-10
204989,46-55ÀÍ,0,5,2010-08-25
204990,36-45ÀÍ,2,4,2013-05-08
204991,26-35ÀÍ,2,3,2016-03-10
204992,-1,2,3,2016-03-10
204993,-1,2,1,2016-03-11
204994,16-25ÀÍ,2,3,2013-05-08
204995,36-45ÀÍ,2,2,2016-03-11
204996,16-25ÀÍ,2,4,2016-03-11
204997,26-35ÀÍ,2,2,2016-03-11
204998,16-25ÀÍ,2,4,2016-03-11
204999,26-35ÀÍ,1,2,2016-03-11
205000,26-35ÀÍ,1,4,2010-08-25
205001,26-35ÀÍ,0,3,2016-03-11
205002,16-25ÀÍ,2,3,2016-03-11
205003,36-45ÀÍ,2,5,2013-05-08
205004,36-45ÀÍ,1,2,2016-03-11
205005,-1,0,1,2016-03-11
205006,36-45ÀÍ,0,3,2016-03-11
205007,-1,0,4,2016-03-11
205008,36-45ÀÍ,2,2,2016-03-11
205009,26-35ÀÍ,2,3,2016-03-11
